episode,environment_steps,epsilon,reward,loss,charging_target_reached,charge_phase_constraints_satisfied,failure_reason,initial_soc,elapsed_wall_s
1038,33565,0.185590625,-150.95969272973136,5724.951171875,True,False,,"[0.3, 0.5, 0.7]",16630.9392746
1039,33597,0.185328125,-114.76305821817527,,True,False,,"[0.5508695609941494, 0.3098790348482926, 0.24128585351527243]",16647.1238497
1040,33639,0.185028125,-68.43567644682462,3305.783203125,True,False,,"[0.24719736377326665, 0.28404013312000237, 0.19145976501374312]",16666.7479106
1041,33696,0.18463437500000002,-276.3049238192155,10396.41015625,True,False,,"[0.1, 0.2, 0.3]",16690.967693900002
1042,33750,0.18409999999999999,-189.9248785316265,11640.4521484375,True,False,,"[0.3, 0.5, 0.7]",16710.7424111
1043,33810,0.18359375,-237.9369476174693,5984.3681640625,False,False,,"[0.5938101279158179, 0.23671486850451356, 0.6440113373858339]",16733.231135500002
1044,33846,0.18303124999999998,-122.68236318015832,,True,False,,"[0.5345984882966789, 0.23976103972547042, 0.3558343917994561]",16750.1377545
1045,33882,0.18269375,-103.4549864383439,8154.0078125,True,False,,"[0.1, 0.2, 0.3]",16768.3530115
1046,33911,0.18235625,-141.10657675539323,6429.2939453125,True,False,,"[0.3, 0.5, 0.7]",16783.520264
1047,33948,0.18208437500000002,-264.70152406993185,,True,False,,"[0.20934610129073283, 0.1588625218431569, 0.713683392509097]",16801.052221500002
1048,33989,0.1817375,-144.94932209598406,3076.065185546875,True,False,,"[0.6781539993160021, 0.2984939996515157, 0.6502909514761127]",16818.3061077
1049,34020,0.181353125,-92.24023241081012,10091.0927734375,True,False,,"[0.1, 0.2, 0.3]",16834.752914
1050,34049,0.18106250000000002,-151.56780096856366,,True,False,,"[0.3, 0.5, 0.7]",16849.6878945
1051,34084,0.18079062500000004,-208.04469622325647,11790.5810546875,True,False,,"[0.2506792188101783, 0.3325861696619351, 0.6530591329385189]",16867.4127884
1052,34113,0.18046250000000003,-134.9497307182907,520.7379150390625,True,False,,"[0.30182683081161454, 0.543954289702125, 0.5923344784278023]",16882.967142
1053,34150,0.180190625,-196.792449531301,9230.6826171875,True,False,,"[0.1, 0.2, 0.3]",16901.7678932
1054,34175,0.17984375000000002,-2151.231762457906,,False,False,event: Maximum voltage [V],"[0.3, 0.5, 0.7]",16915.003471
1055,34204,0.17960937499999996,-101.24081037589846,14635.7490234375,True,False,,"[0.5730616770794373, 0.26998490936161584, 0.38981499543760323]",16930.3559266
1056,34233,0.17933749999999998,-152.62764035223464,,True,False,,"[0.11442237735781732, 0.3606127412088216, 0.6275017395170761]",16944.8892432
1057,34275,0.179065625,-110.31066171609841,445.9761657714844,True,False,,"[0.1, 0.2, 0.3]",16965.443458
1058,34306,0.17867187499999998,-148.05031836262106,15374.6884765625,True,False,,"[0.3, 0.5, 0.7]",16980.276783100002
1059,34337,0.17838125,-66.16470010439247,,True,False,,"[0.30008456501455677, 0.28801761476727583, 0.18091532193399595]",16997.7043423
1060,34380,0.178090625,-146.63020223046342,15479.357421875,True,False,,"[0.57916891532162, 0.3784888878665478, 0.23203926768219807]",17015.6619687
1061,34422,0.17768749999999994,-178.3411193864467,5792.89013671875,True,False,,"[0.1, 0.2, 0.3]",17036.2481112
1062,34454,0.17729374999999997,-176.7945216960755,6086.51025390625,True,False,,"[0.3, 0.5, 0.7]",17053.0037076
1063,34477,0.17699374999999995,-2112.9485385123326,,False,False,event: Maximum voltage [V],"[0.36654945853774445, 0.6291714160852948, 0.2885777637086001]",17067.4109076
1064,34502,0.176778125,-42.20502454523884,7571.2861328125,True,False,,"[0.5929869803514335, 0.47746369020831925, 0.5882614473727935]",17080.4935802
1065,34541,0.17654374999999994,-137.70857584564845,,True,False,,"[0.1, 0.2, 0.3]",17099.6306791
1066,34574,0.17617812499999996,-188.86000070688956,3830.92138671875,True,False,,"[0.3, 0.5, 0.7]",17115.9019687
1067,34602,0.17586875000000002,-141.69015580957975,3337.8798828125,True,False,,"[0.2937535983564836, 0.41493192041349536, 0.6614368147423275]",17131.0962195
1068,34632,0.17560624999999996,-159.5798264856088,,True,False,,"[0.2788531352237882, 0.5120306984980645, 0.6969134252934984]",17145.7597547
1069,34676,0.17532499999999995,-236.42527798726036,354.6878662109375,True,False,,"[0.1, 0.2, 0.3]",17167.6110234
1070,34709,0.17491249999999997,-174.31233106712608,3766.286865234375,True,False,,"[0.3, 0.5, 0.7]",17184.2717922
1071,34742,0.17460312499999997,-212.06128161995525,,True,False,,"[0.2486809657015433, 0.6632029798318085, 0.2668376175206406]",17201.7720061
1072,34778,0.17429374999999997,-218.89191188055642,3287.786865234375,True,False,,"[0.3129617482565079, 0.20638153389624353, 0.7282204606314728]",17218.7990201
1073,34813,0.17395624999999998,-126.83540477439816,6075.12158203125,True,False,,"[0.1, 0.2, 0.3]",17236.8972621
1074,34841,0.17362812500000002,-167.60972706655647,,True,False,,"[0.3, 0.5, 0.7]",17251.8604175
1075,34868,0.17336562499999997,-43.445742976297616,467.3002624511719,True,False,,"[0.6114908321570109, 0.5378877826760204, 0.6362016237128704]",17265.082526000002
1076,34898,0.17311249999999995,-169.32047818352788,,True,False,,"[0.2612507928827209, 0.6228796845802396, 0.3937363824627268]",17280.9431414
1077,34936,0.17283125,-133.37029414672125,9940.462890625,True,False,,"[0.1, 0.2, 0.3]",17298.8914774
1078,34966,0.172475,-139.4264467603483,3317.500244140625,True,False,,"[0.3, 0.5, 0.7]",17314.3655094
1079,34997,0.17219374999999998,-168.31807848387103,,True,False,,"[0.549441335234701, 0.11811465368902373, 0.3550358861569205]",17329.9573384
1080,35036,0.171903125,-173.9587853116314,14566.189453125,True,False,,"[0.344704882523613, 0.687114637082596, 0.1846191304638486]",17347.6074382
1081,35078,0.1715375,-190.31431852786986,6188.42822265625,True,False,,"[0.1, 0.2, 0.3]",17522.272164
1082,35112,0.17114375000000004,-151.93959116610648,263.6744689941406,True,False,,"[0.3, 0.5, 0.7]",17538.5068089
1083,35149,0.17082499999999995,-239.41594843756323,,True,False,,"[0.1835273175976117, 0.5961606518990042, 0.32507845870403773]",17556.7432568
1084,35170,0.17047812499999998,-68.44122366701134,9900.6201171875,True,False,,"[0.7069174911092447, 0.44591792416072007, 0.625931694663799]",17567.7021987
1085,35206,0.17028125,-148.4513533903735,6252.60009765625,True,False,,"[0.1, 0.2, 0.3]",17586.3259832
1086,35237,0.16994375,-133.88059024906966,,True,False,,"[0.3, 0.5, 0.7]",17601.9120905
1087,35278,0.16965312500000002,-118.41421800106062,6013.412109375,True,False,,"[0.24416172666624986, 0.20223208990442382, 0.2169539839953747]",17621.440926
1088,35304,0.16926874999999997,-27.111640073419586,5391.4658203125,True,False,,"[0.46497650727219597, 0.4593729082563024, 0.44447820825670525]",17635.4977714
1089,35341,0.16902499999999998,-150.28109809248784,,True,False,,"[0.1, 0.2, 0.3]",17652.8736279
1090,35374,0.168678125,-149.7936614313221,6241.02001953125,True,False,,"[0.3, 0.5, 0.7]",17669.2824366
1091,35408,0.16836874999999996,-105.01020495734052,542.6416015625,True,False,,"[0.534365242937679, 0.7005663837114647, 0.3014326074266449]",17685.1450715
1092,35434,0.16804999999999998,-106.77869765748922,,True,False,,"[0.3778408638376808, 0.6738902014178343, 0.6910734778210952]",17699.4315805
1093,35467,0.16780625,-122.92821750665685,534.9464111328125,True,False,,"[0.1, 0.2, 0.3]",17716.9358195
1094,35497,0.167496875,-175.63473307601603,,True,False,,"[0.3, 0.5, 0.7]",17733.0799058
1095,35528,0.16721562500000003,-168.31361907872284,6902.05224609375,True,False,,"[0.2817631358188204, 0.350232170727669, 0.6734386395604535]",17750.1005433
1096,35564,0.166925,-123.8490925151525,8622.4677734375,True,False,,"[0.1942566718901797, 0.26224791936451075, 0.12878870060954759]",17767.8691861
1097,35601,0.1665875,-149.6183909949231,468.24871826171875,True,False,,"[0.1, 0.2, 0.3]",17785.8667191
1098,35626,0.16624062499999998,-126.84595633328611,,True,False,,"[0.3, 0.5, 0.7]",17800.0689341
1099,35655,0.16600624999999997,-63.95497330745606,9399.8623046875,True,False,,"[0.33601377852920555, 0.228776254153323, 0.14623222620164616]",17817.146163
1100,35693,0.165734375,-315.61158328636174,,True,False,,"[0.16350890945324162, 0.6375373494657602, 0.6306337855671272]",17834.1392736
1101,35746,0.165378125,-411.6512975219256,6316.35693359375,True,False,,"[0.1, 0.2, 0.3]",17857.0705419
1102,35778,0.16488124999999998,-162.631686163275,3371.616943359375,True,False,,"[0.3, 0.5, 0.7]",17872.9960446
1103,35805,0.16458125,-79.90556482552918,5791.755859375,True,False,,"[0.5278549492448956, 0.7462214247609692, 0.5391022311475109]",17886.914371
1104,35833,0.164328125,-109.88391816102568,,True,False,,"[0.602845301555523, 0.3324562653284724, 0.21836017262510626]",17901.9314363
1105,35878,0.164065625,-272.8830702121176,3145.448974609375,True,False,,"[0.1, 0.2, 0.3]",17921.0478942
1106,35906,0.16364374999999998,-140.99953029191371,766.0101928710938,True,False,,"[0.3, 0.5, 0.7]",17935.6596267
1107,35938,0.16338124999999998,-126.78018415201532,,True,False,,"[0.31534527458259554, 0.17825806172101302, 0.16168113336213047]",17953.017087700002
1108,35963,0.16308125,-76.3825666071662,559.481689453125,True,False,,"[0.5158425216375604, 0.6032714323064067, 0.38158716155964945]",17967.425811600002
1109,35996,0.162846875,-133.7430449438737,,True,False,,"[0.1, 0.2, 0.3]",17984.1106472
1110,36026,0.1625375,-154.98611166113906,6586.0205078125,True,False,,"[0.3, 0.5, 0.7]",17999.6131074
1111,36055,0.16225625,-59.0168611566468,2842.271728515625,True,False,,"[0.44187425269467107, 0.45142961199712006, 0.5489620058139104]",18015.7602647
1112,36112,0.161984375,-229.30001919364017,6043.16796875,True,False,,"[0.6280014138017828, 0.1853349790696836, 0.627112322566797]",18036.1076778
1113,36157,0.16144999999999998,-158.57593372969694,8622.2392578125,True,False,,"[0.1, 0.2, 0.3]",18057.0670883
1114,36189,0.16102812499999997,-158.0691127643794,,True,False,,"[0.3, 0.5, 0.7]",18072.2571746
1115,36228,0.160728125,-227.1787405334559,13513.6279296875,True,False,,"[0.10951132626490398, 0.6692445798675792, 0.11790840782122583]",18091.5364991
1116,36258,0.16036249999999996,-88.10211019633323,12230.2646484375,True,False,,"[0.4008327537061631, 0.3695460784255534, 0.15381972033362407]",18107.849289
1117,36300,0.16008125,-152.2616781699886,8817.658203125,True,False,,"[0.1, 0.2, 0.3]",18127.2164522
1118,36329,0.15968749999999998,-150.24459963028724,,True,False,,"[0.3, 0.5, 0.7]",18142.3029608
1119,36357,0.15941562499999995,-63.99918753441203,9633.265625,True,False,,"[0.4510555356176955, 0.568831185010702, 0.4834578971277249]",18157.1186659
1120,36415,0.159153125,-295.594975020627,3906.07177734375,True,False,,"[0.1380210910738147, 0.1534904283360895, 0.10701880889999689]",18182.4417841
1121,36470,0.158609375,-262.11912116202086,8570.00390625,True,False,,"[0.1, 0.2, 0.3]",18206.19927
1122,36502,0.15809374999999998,-173.81888011029272,5319.0283203125,True,False,,"[0.3, 0.5, 0.7]",18222.7615465
1123,36525,0.15779375,-86.30954411539894,,True,False,,"[0.6064044567606974, 0.7386144198388954, 0.4069390361919667]",18235.894005000002
1124,36564,0.15757812499999996,-194.51723612740378,6112.1982421875,True,False,,"[0.21492146098723092, 0.17638279826941544, 0.5820492570383559]",18254.7784669
1125,36624,0.15721249999999998,-483.96735234322045,2923.8779296875,False,False,,"[0.1, 0.2, 0.3]",18279.2371656
1126,36659,0.15665,-169.03215375745256,3475.963623046875,True,False,,"[0.3, 0.5, 0.7]",18296.6601456
1127,36691,0.156321875,-110.21583043258728,,True,False,,"[0.4982585364050327, 0.4290627278929784, 0.17940875017243985]",18312.659348600002
1128,36723,0.15602187499999998,-236.82279818505543,4960.21044921875,True,False,,"[0.742595522780798, 0.17146954632842012, 0.6718940418304922]",18327.820582
1129,36780,0.155721875,-463.826858422319,589.0740356445312,True,False,,"[0.1, 0.2, 0.3]",18351.3569102
1130,36808,0.15518749999999998,-136.4094925165444,3035.55078125,True,False,,"[0.3, 0.5, 0.7]",18366.9589471
1131,36846,0.15492499999999998,-232.62747342731757,,True,False,,"[0.7289135763474892, 0.18534901617971983, 0.2594380034985839]",18385.1351263
1132,36873,0.15456874999999998,-81.41503675461794,7179.310546875,True,False,,"[0.5063635289031341, 0.6786105426684698, 0.4614825044602817]",18399.7952407
1133,36908,0.15431562499999996,-86.18420558886748,7681.86328125,True,False,,"[0.1, 0.2, 0.3]",18418.1340438
1134,36943,0.1539875,-161.42203254134517,,True,False,,"[0.3, 0.5, 0.7]",18433.737508000002
1135,36999,0.153659375,-243.3373529447831,5757.9853515625,True,False,,"[0.6064844952203228, 0.16505193639471963, 0.2614181304965885]",18456.0024566
1136,37040,0.153134375,-120.60990473580794,8077.91552734375,True,False,,"[0.4062589048757823, 0.6471384044559727, 0.42715712654730065]",18473.8706365
1137,37095,0.15275,-141.65322161172176,3262.369873046875,True,False,,"[0.1, 0.2, 0.3]",18496.8281198
1138,37124,0.15223437499999998,-142.37488879408306,481.2210998535156,True,False,,"[0.3, 0.5, 0.7]",18511.6929656
1139,37153,0.1519625,-152.5435132318641,2820.729248046875,True,False,,"[0.3437829419877464, 0.6056839808554985, 0.7037311138514623]",18527.5085658
1140,37178,0.15169062499999997,-103.21605681443849,,True,False,,"[0.44271662731282524, 0.7340578185525538, 0.5381816182328587]",18541.1843153
1141,37218,0.15145624999999996,-198.9620256056625,5359.5576171875,True,False,,"[0.1, 0.2, 0.3]",18561.7646664
1142,37245,0.15108125,-158.08870130555607,,True,False,,"[0.3, 0.5, 0.7]",18576.3635838
1143,37284,0.15082812500000004,-84.33908015708828,3379.184326171875,True,False,,"[0.683522356589889, 0.4623761664778735, 0.4939399578914403]",18593.1784021
1144,37322,0.15046249999999994,-274.5659281725161,4057.527099609375,True,False,,"[0.7077108266364108, 0.16130552760677241, 0.13800115595499787]",18611.6448795
1145,37355,0.15010625,-121.71105778216116,264.9713134765625,True,False,,"[0.1, 0.2, 0.3]",18628.9141813
1146,37382,0.149796875,-147.255983664639,,True,False,,"[0.3, 0.5, 0.7]",18643.7249585
1147,37416,0.14954374999999998,-209.22226491899886,4158.978515625,True,False,,"[0.27397477533220127, 0.5581391146236901, 0.12328721233750382]",18662.3718794
1148,37450,0.149225,-72.35064850812016,10946.064453125,True,False,,"[0.237664316062595, 0.19684800790997065, 0.34453474669107137]",18680.9306092
1149,37496,0.14890625000000002,-116.94153910989812,,True,False,,"[0.1, 0.2, 0.3]",18702.350673
1150,37528,0.14847499999999997,-166.99545928596697,2904.9716796875,True,False,,"[0.3, 0.5, 0.7]",18717.6956928
1151,37567,0.14817499999999995,-252.78722416352574,2841.235107421875,True,False,,"[0.12545150225364596, 0.22907073179096765, 0.5444974972400091]",18738.0753609
1152,37610,0.14780937499999997,-194.55745797466116,2593.475341796875,True,False,,"[0.37243018933507765, 0.23376301098605592, 0.7444662371695941]",18756.7079988
1153,37652,0.14740624999999996,-109.10877293415909,9896.833984375,True,False,,"[0.1, 0.2, 0.3]",18777.1687677
1154,37684,0.1470125,-142.91441722375993,,True,False,,"[0.3, 0.5, 0.7]",18793.0187043
1155,37726,0.14671249999999997,-247.00050451844396,914.8346557617188,True,False,,"[0.599920960627141, 0.4720132702015394, 0.12645620830399795]",18812.396579
1156,37784,0.14631875,-132.1163630972716,405.66021728515625,True,False,,"[0.25232261471291106, 0.11474161747519425, 0.1320954139981848]",18837.0951762
1157,37821,0.145775,-102.57957917773781,12920.671875,True,False,,"[0.1, 0.2, 0.3]",18856.2356215
1158,37847,0.14542812500000002,-114.06379148828259,,True,False,,"[0.3, 0.5, 0.7]",18869.1069515
1159,37890,0.14518437500000003,-194.73016342395138,7349.00830078125,True,False,,"[0.5614350664919864, 0.10427176239204805, 0.3994149316418606]",18888.8283107
1160,37937,0.14478124999999997,-326.17178480901754,3076.3759765625,True,False,,"[0.7221441907591288, 0.14000951322195812, 0.17623643698451738]",18909.1228353
1161,37974,0.144340625,-81.03804463751901,5759.6220703125,True,False,,"[0.1, 0.2, 0.3]",18927.701977
1162,38003,0.14399375000000003,-149.69156032723996,2988.5595703125,True,False,,"[0.3, 0.5, 0.7]",18941.839433600002
1163,38036,0.143721875,-148.321347577056,,True,False,,"[0.1816332669970569, 0.4038174640565235, 0.4122270888113999]",18958.931447
1164,38076,0.1434125,-255.67651653579807,9678.345703125,True,False,,"[0.37347775173700937, 0.12392713725744464, 0.5660802429168822]",18978.5054159
1165,38118,0.14303749999999998,-118.7702941640311,7810.7470703125,True,False,,"[0.1, 0.2, 0.3]",18999.3362324
1166,38149,0.14264375,-170.41776904558338,,True,False,,"[0.3, 0.5, 0.7]",19013.8698239
1167,38191,0.14235312500000002,-67.45811519057463,486.1767272949219,True,False,,"[0.1659739934495842, 0.10039839013418383, 0.1991115372234069]",19034.6444395
1168,38217,0.14195937499999994,-73.63867965855347,6048.74072265625,True,False,,"[0.3026358438168462, 0.27749933289467177, 0.5056163021363778]",19050.0208183
1169,38267,0.14171562499999996,-98.0500928895329,5566.7900390625,True,False,,"[0.1, 0.2, 0.3]",19071.283254
1170,38294,0.141246875,-140.84950949055613,,True,False,,"[0.3, 0.5, 0.7]",19084.0909136
1171,38323,0.14099374999999997,-2069.290223372115,3305.5673828125,False,False,event: Maximum voltage [V],"[0.6042856263405558, 0.4681155380489116, 0.5230804481916247]",19098.5794588
1172,38357,0.140721875,-180.9393798859412,3524.228515625,True,False,,"[0.6417442573573544, 0.23307041730099518, 0.24013484665695625]",19114.5365616
1173,38402,0.14040312500000002,-89.45162201439676,969.3081665039062,True,False,,"[0.1, 0.2, 0.3]",19135.27207
1174,38431,0.13998125,-151.3128161782619,,True,False,,"[0.3, 0.5, 0.7]",19150.1984905
1175,38462,0.13970937500000002,-55.22648409013661,2940.421875,True,False,,"[0.4239086546942977, 0.35547242170806626, 0.5136368440731038]",19166.556451200002
1176,38509,0.13941875000000004,-226.29842385822735,394.5629577636719,True,False,,"[0.4289873347806198, 0.12880798494842474, 0.3826465291274078]",19186.801231
